code,term
1078001000000105,Haemorrhagic stroke
195165005,Basal ganglia hemorrhage
195167002,External capsule hemorrhage
195168007,Intracerebral hemorrhage with intraventricular hemorrhage
195169004,"Intracerebral hemorrhage, multiple localized"
20908003,Subcortical cerebral hemorrhage
230709005,Massive supratentorial cerebral hemorrhage
230710000,Lobar cerebral hemorrhage
230711001,Thalamic hemorrhage
230712008,Lacunar hemorrhage
274100004,Cerebral hemorrhage
276722003,Intracerebellar and posterior fossa hemorrhage
290641000119107,Dysphagia due to and following non-traumatic intracerebral hemorrhage
291511000119103,Spontaneous hemorrhage of deep cerebral hemisphere
291521000119105,Spontaneous hemorrhage of cortical intracerebral hemisphere
291531000119108,Spontaneous hemorrhage of cerebral hemisphere
291541000119104,Spontaneous hemorrhage of brain stem
308128006,"Right sided intracerebral hemorrhage, unspecified"
49422009,Cortical hemorrhage
52201006,Internal capsule hemorrhage
5571000124103,Cerebrovascular accident with intracranial hemorrhage
732923001,Hemorrhage of medulla oblongata
75038005,Cerebellar hemorrhage
7713009,Intrapontine hemorrhage
95454007,Brain stem hemorrhage
