code,term
218865001,Adverse reaction to simvastatin
218866000,Adverse reaction to pravastatin
293432006,3-Hydroxy-3-methylglutaryl coenzyme A reductase inhibitor adverse reaction
293433001,Adverse reaction caused by simvastatin
293434007,Adverse reaction caused by fluvastatin
293435008,Adverse reaction caused by pravastatin
393619009,Adverse reaction to statins
394534001,[X]Statin causing adverse effect in therapeutic use
395212008,Adverse reaction to statins
395229006,[X]Statin causing adverse effect in therapeutic use
401411000000105,[X]Statin causing adverse effect in therapeutic use
454321000000104,[X]Statin causing adverse effect in therapeutic use
720679004,Adverse reaction caused by cerivastatin
720680001,Adverse reaction caused by pitavastatin
720681002,Adverse reaction caused by lovastatin
720682009,Adverse reaction caused by rosuvastatin
720683004,Adverse reaction caused by atorvastatin
