code,term
10231000132102,In-vitro fertilization pregnancy
104758671000119101,Chronic deep vein thrombosis during pregnancy
10742121000119104,Asthma in mother complicating childbirth
1148801000000108,Monochorionic monoamniotic triplet pregnancy
1148811000000105,Trichorionic triamniotic triplet pregnancy
1148821000000104,Dichorionic triamniotic triplet pregnancy
1148841000000106,Dichorionic diamniotic triplet pregnancy
1148848009,Multiple pregnancy following assisted fertilization
1148970006,Higher order multiple pregnancy due to and following medically assisted reproduction
1149411000000103,Monochorionic diamniotic triplet pregnancy
1149421000000109,Monochorionic triamniotic triplet pregnancy
117591000119103,Urinary frequency during pregnancy
117611000119108,Urinary urgency during pregnancy
1269273000,Malignancy diagnosed during pregnancy
1290152008,Singleton pregnancy
1296685008,Nausea and vomiting in pregnancy
1300203003,Pregnancy resulting from natural conception
13016151000119101,Constipation during pregnancy
1303255001,Medium risk pregnancy
134781000119106,High risk pregnancy due to recurrent miscarriage
16316841000119100,Purulent mastitis during pregnancy
16356006,Multiple pregnancy
16468121000119106,Zika virus infection during pregnancy
16623921000119105,Viral hepatitis C in mother during pregnancy
16698501000119109,Cyst of right ovary during pregnancy
16698541000119106,Cyst of left ovary during pregnancy
16698581000119101,Cyst of bilateral ovaries during pregnancy
16819301000119102,Nonalcoholic fatty liver during pregnancy
16833081000119100,Dyspepsia during pregnancy
16859701000119109,Chronic hepatitis B during pregnancy
16862491000119106,Abscess of skin during pregnancy
16896421000119107,Prediabetes in mother during pregnancy
169488004,Contraceptive intrauterine device failure - pregnant
169501005,"Pregnant, diaphragm failure"
169508004,"Pregnant, sheath failure"
169560008,Pregnant - urine test confirms
169561007,Pregnant - blood test confirms
169562000,Pregnant - vaginal examination confirms
169563005,Pregnant - on history
169564004,Pregnant - on abdominal palpation
169565003,Pregnant - planned
169566002,Pregnancy unplanned but wanted
1874001000000104,Concern related to pregnancy less than 20 weeks of gestation
1874011000000102,Concern related to pregnancy at or greater than 20 weeks of gestation
237238006,Pregnancy with uncertain dates
237239003,Low risk pregnancy
276367008,Wanted pregnancy
292834071000119104,Acute deep vein thrombosis during pregnancy
314204000,Early stage of pregnancy
39791000119102,Disorder of breast during pregnancy
413567003,Aplastic anemia associated with pregnancy
439311009,Intends to continue pregnancy
444661007,High risk pregnancy due to history of preterm labor
459166009,Dichorionic diamniotic twin pregnancy
459167000,Monochorionic twin pregnancy
459168005,Monochorionic diamniotic twin pregnancy
459171002,Monochorionic monoamniotic twin pregnancy
47200007,High risk pregnancy
501661611000119107,Latent genital herpes simplex during pregnancy
567941000005109,Pregnancy with certain dates
60810003,Quadruplet pregnancy
64254006,Triplet pregnancy
65147003,Twin pregnancy
713575004,Dizygotic twin pregnancy
713576003,Monozygotic twin pregnancy
716379000,Acute fatty liver of pregnancy
72171000119106,Heart murmur during pregnancy
72291000119104,Cardiac arrhythmia during pregnancy
72301000119103,Asthma in pregnancy
72957006,Diamniotic-monochorionic twins
77386006,Pregnancy
80997009,Quintuplet pregnancy
890096007,Pregnancy with implant contraceptive
894362851000119109,Disease caused by severe acute respiratory syndrome coronavirus 2 during pregnancy
91948008,Asymptomatic human immunodeficiency virus infection in pregnancy
94611000119105,Gallbladder calculus during pregnancy
